state	receive	newState
5219	logical-AND-expression	71
5219	logical-OR-expression	72
5219	multiplicative-expression	73
5219	postfix-expression	74
5219	primary-expression	53
5219	relational-expression	75
5219	shift-expression	76
5219	unary-expression	77
7011	AND-expression	63
7011	additive-expression	64
7011	assignment-expression	65
7011	cast-expression	66
7011	conditional-expression	67
7011	constant	42
7011	equality-expression	68
7011	exclusive-OR-expression	69
7011	expression	7084
7011	inclusive-OR-expression	70
7011	logical-AND-expression	71
7011	logical-OR-expression	72
7011	multiplicative-expression	73
7011	postfix-expression	74
7011	primary-expression	53
7011	relational-expression	75
7011	shift-expression	76
7011	unary-expression	77
1100	AND-expression	63
1100	additive-expression	64
1100	assignment-expression	65
1100	cast-expression	66
1100	conditional-expression	67
1100	constant	42
1100	equality-expression	68
1100	exclusive-OR-expression	69
1100	expression	1523
1100	inclusive-OR-expression	70
1100	logical-AND-expression	71
1100	logical-OR-expression	72
1100	multiplicative-expression	73
1100	postfix-expression	74
1100	primary-expression	53
1100	relational-expression	75
1100	shift-expression	76
1100	unary-expression	77
1868	AND-expression	63
1868	additive-expression	64
1868	assignment-expression	65
1868	cast-expression	66
1868	conditional-expression	67
1868	constant	42
1868	equality-expression	68
1868	exclusive-OR-expression	69
1868	expression	2714
1868	inclusive-OR-expression	70
1868	logical-AND-expression	71
1868	logical-OR-expression	72
1868	multiplicative-expression	73
1868	postfix-expression	74
1868	primary-expression	53
1868	relational-expression	75
1868	shift-expression	76
1868	unary-expression	77
3148	cast-expression	3861
3148	constant	3863
3148	multiplicative-expression	3860
3148	postfix-expression	3866
3148	primary-expression	3867
3148	unary-expression	3869
4172	AND-expression	63
4172	additive-expression	64
4172	assignment-expression	65
4172	cast-expression	66
4172	conditional-expression	67
4172	constant	42
4172	equality-expression	68
4172	exclusive-OR-expression	69
4172	expression	5078
4172	inclusive-OR-expression	70
4172	logical-AND-expression	71
4172	logical-OR-expression	72
4172	multiplicative-expression	73
4172	postfix-expression	74
4172	primary-expression	53
4172	relational-expression	75
4172	shift-expression	76
4172	unary-expression	77
5452	AND-expression	63
5452	additive-expression	64
5452	assignment-expression	65
5452	cast-expression	66
5452	conditional-expression	67
5452	constant	42
5452	equality-expression	68
5452	exclusive-OR-expression	69
5452	expression	6377
5452	inclusive-OR-expression	70
5452	logical-AND-expression	71
5452	logical-OR-expression	72
5452	multiplicative-expression	73
5452	postfix-expression	74
5452	primary-expression	53
5452	relational-expression	75
5452	shift-expression	76
5452	unary-expression	77
341	cast-expression	539
341	constant	536
341	postfix-expression	540
341	primary-expression	541
341	unary-expression	543
853	AND-expression	63
853	additive-expression	64
853	assignment-expression	65
853	cast-expression	66
853	conditional-expression	67
853	constant	42
853	equality-expression	68
853	exclusive-OR-expression	69
853	expression	1466
853	inclusive-OR-expression	70
853	logical-AND-expression	71
853	logical-OR-expression	72
853	multiplicative-expression	73
853	postfix-expression	74
853	primary-expression	53
853	relational-expression	75
853	shift-expression	76
853	unary-expression	77
1621	AND-expression	63
1621	additive-expression	64
1621	assignment-expression	65
1621	cast-expression	66
1621	conditional-expression	67
1621	constant	42
1621	equality-expression	68
1621	exclusive-OR-expression	69
1621	expression	2665
1621	inclusive-OR-expression	70
1621	logical-AND-expression	71
1621	logical-OR-expression	72
1621	multiplicative-expression	73
1621	postfix-expression	74
1621	primary-expression	53
1621	relational-expression	75
1621	shift-expression	76
1621	unary-expression	77
3157	cast-expression	3928
3157	constant	3930
3157	multiplicative-expression	3927
3157	postfix-expression	3933
3157	primary-expression	3934
3157	unary-expression	3936
4693	AND-expression	63
4693	additive-expression	64
4693	assignment-expression	65
4693	cast-expression	66
4693	conditional-expression	67
4693	constant	42
4693	equality-expression	68
4693	exclusive-OR-expression	69
4693	expression	5394
4693	inclusive-OR-expression	70
4693	logical-AND-expression	71
4693	logical-OR-expression	72
4693	multiplicative-expression	73
4693	postfix-expression	74
4693	primary-expression	53
4693	relational-expression	75
4693	shift-expression	76
4693	unary-expression	77
3134	additive-expression	3765
3134	cast-expression	3766
3134	constant	3768
3134	multiplicative-expression	3771
3134	postfix-expression	3772
3134	primary-expression	3773
3134	unary-expression	3775
7	declaration-specifiers	18
7	type-specifier	7
263	AND-expression	63
263	additive-expression	64
263	assignment-expression	65
263	cast-expression	66
263	conditional-expression	67
263	constant	42
263	equality-expression	68
263	exclusive-OR-expression	69
263	expression	477
263	inclusive-OR-expression	70
263	logical-AND-expression	71
263	logical-OR-expression	72
263	multiplicative-expression	73
263	postfix-expression	74
263	primary-expression	53
263	relational-expression	75
263	shift-expression	76
263	unary-expression	77
775	cast-expression	1392
775	constant	1394
775	multiplicative-expression	1391
775	postfix-expression	1397
775	primary-expression	1398
775	unary-expression	1400
3335	AND-expression	63
3335	additive-expression	64
3335	assignment-expression	65
3335	cast-expression	66
3335	conditional-expression	67
3335	constant	42
3335	equality-expression	68
3335	exclusive-OR-expression	69
3335	expression	4551
3335	inclusive-OR-expression	70
3335	logical-AND-expression	71
3335	logical-OR-expression	72
3335	multiplicative-expression	73
3335	postfix-expression	74
3335	primary-expression	53
3335	relational-expression	75
3335	shift-expression	76
3335	unary-expression	77
4103	AND-expression	63
4103	additive-expression	64
4103	assignment-expression	65
4103	cast-expression	66
4103	conditional-expression	67
4103	constant	42
4103	equality-expression	68
4103	exclusive-OR-expression	69
4103	expression	5070
4103	inclusive-OR-expression	70
4103	logical-AND-expression	71
4103	logical-OR-expression	72
4103	multiplicative-expression	73
4103	postfix-expression	74
4103	primary-expression	53
4103	relational-expression	75
4103	shift-expression	76
4103	unary-expression	77
16	declarator	11
16	direct-declarator	12
16	init-declarator	14
16	init-declarator-list	27
4368	AND-expression	63
4368	additive-expression	64
4368	assignment-expression	65
4368	cast-expression	66
4368	conditional-expression	67
4368	constant	42
4368	equality-expression	68
4368	exclusive-OR-expression	69
4368	expression	5104
4368	inclusive-OR-expression	70
4368	logical-AND-expression	71
4368	logical-OR-expression	72
4368	multiplicative-expression	73
4368	postfix-expression	74
4368	primary-expression	53
4368	relational-expression	75
4368	shift-expression	76
4368	unary-expression	77
5392	cast-expression	6154
5392	constant	6156
5392	multiplicative-expression	6153
5392	postfix-expression	6159
5392	primary-expression	6160
5392	unary-expression	6162
5648	AND-expression	63
5648	additive-expression	64
5648	assignment-expression	65
5648	cast-expression	66
5648	conditional-expression	67
5648	constant	42
5648	equality-expression	68
5648	exclusive-OR-expression	69
5648	expression	6403
5648	inclusive-OR-expression	70
5648	logical-AND-expression	71
5648	logical-OR-expression	72
5648	multiplicative-expression	73
5648	postfix-expression	74
5648	primary-expression	53
5648	relational-expression	75
5648	shift-expression	76
5648	unary-expression	77
6416	cast-expression	6766
6416	constant	6763
6416	postfix-expression	6767
6416	primary-expression	6768
6416	unary-expression	6770
6928	cast-expression	7069
6928	constant	7066
6928	postfix-expression	7070
6928	primary-expression	7071
6928	unary-expression	7073
249	AND-expression	63
249	additive-expression	64
249	assignment-expression	65
249	cast-expression	66
249	conditional-expression	67
249	constant	42
249	equality-expression	68
249	exclusive-OR-expression	69
249	expression	472
249	inclusive-OR-expression	70
249	logical-AND-expression	71
249	logical-OR-expression	72
249	multiplicative-expression	73
249	postfix-expression	74
249	primary-expression	53
249	relational-expression	75
249	shift-expression	76
249	unary-expression	77
761	cast-expression	1251
761	constant	1253
761	multiplicative-expression	1250
761	postfix-expression	1256
761	primary-expression	1257
761	unary-expression	1259
5113	cast-expression	6016
5113	constant	6018
5113	multiplicative-expression	6015
5113	postfix-expression	6021
5113	primary-expression	6022
5113	unary-expression	6024
5369	AND-expression	63
5369	additive-expression	64
5369	assignment-expression	65
5369	cast-expression	66
5369	conditional-expression	67
5369	constant	42
5369	equality-expression	68
5369	exclusive-OR-expression	69
5369	expression	6123
5369	inclusive-OR-expression	70
5369	logical-AND-expression	71
5369	logical-OR-expression	72
5369	multiplicative-expression	73
5369	postfix-expression	74
5369	primary-expression	53
5369	relational-expression	75
5369	shift-expression	76
5369	unary-expression	77
6393	cast-expression	6648
6393	constant	6645
6393	postfix-expression	6649
6393	primary-expression	6650
6393	unary-expression	6652
1986	cast-expression	3097
1986	constant	3099
1986	multiplicative-expression	3096
1986	postfix-expression	3102
1986	primary-expression	3103
1986	unary-expression	3105
3778	AND-expression	63
3778	additive-expression	64
3778	assignment-expression	65
3778	cast-expression	66
3778	conditional-expression	67
3778	constant	42
3778	equality-expression	68
3778	exclusive-OR-expression	69
3778	expression	5011
3778	inclusive-OR-expression	70
3778	logical-AND-expression	71
3778	logical-OR-expression	72
3778	multiplicative-expression	73
3778	postfix-expression	74
3778	primary-expression	53
3778	relational-expression	75
3778	shift-expression	76
3778	unary-expression	77
5058	cast-expression	5765
5058	constant	5767
5058	multiplicative-expression	5764
5058	postfix-expression	5770
5058	primary-expression	5771
5058	unary-expression	5773
6850	AND-expression	63
6850	additive-expression	64
6850	assignment-expression	65
6850	cast-expression	66
6850	conditional-expression	67
6850	constant	42
6850	equality-expression	68
6850	exclusive-OR-expression	69
6850	expression	7053
6850	inclusive-OR-expression	70
6850	logical-AND-expression	71
6850	logical-OR-expression	72
6850	multiplicative-expression	73
6850	postfix-expression	74
6850	primary-expression	53
6850	relational-expression	75
6850	shift-expression	76
6850	unary-expression	77
1451	additive-expression	2038
1451	cast-expression	2039
1451	constant	2041
1451	multiplicative-expression	2044
1451	postfix-expression	2045
1451	primary-expression	2046
1451	unary-expression	2048
6059	AND-expression	63
6059	additive-expression	64
6059	assignment-expression	65
6059	cast-expression	66
6059	conditional-expression	67
6059	constant	42
6059	equality-expression	68
6059	exclusive-OR-expression	69
6059	expression	6457
6059	inclusive-OR-expression	70
6059	logical-AND-expression	71
6059	logical-OR-expression	72
6059	multiplicative-expression	73
6059	postfix-expression	74
6059	primary-expression	53
6059	relational-expression	75
6059	shift-expression	76
6059	unary-expression	77
436	AND-expression	63
436	additive-expression	64
436	assignment-expression	65
436	cast-expression	66
436	conditional-expression	67
436	constant	42
436	equality-expression	68
436	exclusive-OR-expression	69
436	expression	774
436	inclusive-OR-expression	70
436	logical-AND-expression	71
436	logical-OR-expression	72
436	multiplicative-expression	73
436	postfix-expression	74
436	primary-expression	53
436	relational-expression	75
436	shift-expression	76
436	unary-expression	77
1460	additive-expression	2123
1460	cast-expression	2124
1460	constant	2126
1460	multiplicative-expression	2130
1460	postfix-expression	2131
1460	primary-expression	2132
1460	relational-expression	2127
1460	shift-expression	2133
1460	unary-expression	2135
1972	additive-expression	3001
1972	cast-expression	3002
1972	constant	3004
1972	multiplicative-expression	3007
1972	postfix-expression	3008
1972	primary-expression	3009
1972	shift-expression	3010
1972	unary-expression	3012
3508	AND-expression	63
3508	additive-expression	64
3508	assignment-expression	65
3508	cast-expression	66
3508	conditional-expression	67
3508	constant	42
3508	equality-expression	68
3508	exclusive-OR-expression	69
